1110
95899 0.832442 V
910511 0.216111 K
180378 0.667394 E
436385 0.617495 C
656843 0.114526 A
13009 0.095591 M
447089 0.284117 C
30168 0.116504 O
628329 0.000344 H
651664 0.013233 Y
366026 0.20513 M
255345 0.402427 M
507551 0.128385 D
516949 0.589831 O
324669 0.276448 G
674263 0.590745 S
804179 0.792108 Q
199203 0.038119 U
29255 0.037869 Q
434636 0.945311 Z
279553 0.670076 H
364856 0.017206 K
157689 0.849578 L
21551 0.199351 Q
470295 0.080485 H
706330 0.114292 W
111909 0.176738 H
518394 0.070836 E
817966 0.462926 S
490654 0.641659 R
297765 0.197091 T
710025 0.5381 A
999309 0.993234 S
92564 0.440921 G
790208 0.011021 Z
702845 0.574675 Q
691728 0.906069 S
823920 0.60154 C
507659 0.631079 S
624261 0.706815 T
147210 0.680573 N
933906 0.671757 R
720632 0.044914 M
272094 0.690246 P
856606 0.207498 J
973454 0.494346 M
758919 0.933863 K
103063 0.105183 D
371486 0.337067 Z
114772 0.618292 B
147120 0.901368 R
153745 0.727013 C
762916 0.012214 Z
348092 0.849391 A
654153 0.016098 B
353917 0.816105 E
323130 0.684272 R
575090 0.66036 W
77875 0.979248 Z
960670 0.512293 O
283646 0.922761 Q
414023 0.917847 Q
874696 0.396403 N
941023 0.691935 D
588971 0.049099 Y
794256 0.590761 O
114256 0.232844 E
461180 0.57376 G
500731 0.799081 Z
21273 0.169779 Q
979677 0.308418 H
213607 0.966471 Q
96376 0.854403 R
880588 0.570092 Y
988155 0.241073 R
84368 0.89007 G
866606 0.361464 Z
961783 0.068587 Q
399692 0.621701 F
969583 0.402836 U
289272 0.160959 P
845121 0.964474 U
385683 0.003816 J
514054 0.237822 E
751113 0.367305 U
224272 0.616126 U
524803 0.106231 C
942392 0.220691 J
705153 0.852944 N
456008 0.169021 W
496883 0.352516 M
489322 0.94086 Q
253570 0.789027 O
941472 0.409277 G
187999 0.98118 U
698262 0.364036 A
577527 0.776654 N
986632 0.658442 X
774094 0.264339 O
277145 0.999468 L
669729 0.919585 I
918938 0.832181 K
292173 0.755393 F
835374 0.83479 I
844421 0.411224 X
260972 0.853107 I
43181 0.824071 S
85351 0.383813 Q
988554 0.726808 A
769163 0.845425 P
92777 0.088111 X
280754 0.378666 I
534899 0.594212 E
205987 0.230482 X
146733 0.312454 Q
840795 0.89978 V
274726 0.035522 T
404884 0.62607 P
870801 0.781488 Z
199749 0.610718 S
842554 0.492421 C
211413 0.94593 I
762883 0.109025 I
506902 0.938367 B
582436 0.782668 T
782604 0.943297 W
951838 0.848726 M
983191 0.26392 W
738357 0.052398 M
589196 0.518249 A
138657 0.359719 L
454411 0.729382 P
164236 0.168326 X
988290 0.570207 E
665368 0.641051 V
828893 0.428978 B
717244 0.554454 Q
977994 0.674636 P
25839 0.630487 L
376360 0.346625 F
83851 0.947252 L
904282 0.463849 M
80228 0.180267 B
478029 0.342234 O
708755 0.374504 Y
576123 0.606696 U
768097 0.167613 A
229131 0.719712 D
557333 0.986307 V
618187 0.148715 M
498743 0.901419 M
759556 0.12892 H
562275 0.978356 R
662175 0.697714 G
601972 0.060334 N
239434 0.219403 M
76057 0.160838 X
163268 0.091978 M
307430 0.206821 A
137912 0.251423 Q
316360 0.216858 A
50353 0.084071 C
459084 0.983575 D
866194 0.280515 S
137809 0.481028 G
340058 0.885097 U
518650 0.719693 H
569867 0.168444 I
125524 0.535386 K
357607 0.416946 B
47343 0.768362 O
204791 0.009004 K
894184 0.402818 X
924856 0.841282 T
488290 0.974447 Z
114879 0.815172 Z
40063 0.954268 F
602357 0.170186 V
444287 0.978161 H
558488 0.484715 G
465654 0.544561 E
291619 0.851591 W
664675 0.551066 N
772455 0.559138 Q
93687 0.393173 R
660094 0.514483 G
279064 0.264545 C
804813 0.387961 Q
556091 0.97801 J
552530 0.490934 H
856313 0.62451 G
912990 0.921624 J
991810 0.32553 D
545736 0.450226 N
684165 0.199174 O
858191 0.827314 H
141183 0.375867 R
373624 0.724584 E
515285 0.50911 W
634699 0.610276 I
55662 0.007354 E
200518 0.562511 X
329082 0.135785 P
140050 0.450018 O
985782 0.18158 V
587917 0.418305 R
47369 0.400848 Z
989376 0.617958 H
525002 0.935144 I
722529 0.189963 E
986871 0.875418 H
155004 0.992608 R
704281 0.991201 L
926546 0.662085 L
201263 0.721327 O
243781 0.43943 S
414843 0.418851 T
163681 0.500025 W
835656 0.962636 E
974809 0.140197 V
191479 0.981791 N
512704 0.458445 W
472926 0.631095 A
350885 0.393668 Z
754234 0.317568 E
655547 0.762092 P
410401 0.971363 I
55675 0.871282 I
790659 0.628245 G
553175 0.680257 W
506201 0.828966 V
29174 0.340805 C
340684 0.945202 P
504950 0.808729 P
901118 0.74514 Z
605748 0.455436 P
393894 0.635461 Q
429179 0.090542 S
840418 0.142631 Y
692678 0.261739 X
475787 0.209137 S
176030 0.159818 A
728286 0.208143 P
101979 0.701121 P
33084 0.915759 G
149104 0.058433 B
728767 0.195593 K
703017 0.647418 O
487509 0.896053 Q
577120 0.472101 L
51325 0.638573 X
556210 0.321384 C
575016 0.753472 R
928049 0.903917 F
39714 0.076399 Y
653867 0.296203 S
32691 0.625841 P
240664 0.135233 A
519016 0.525422 J
495523 0.6012 S
519895 0.70332 R
547678 0.441238 F
961864 0.15574 K
881252 0.79164 N
245728 0.280442 B
353709 0.79573 N
992262 0.278538 M
65443 0.005717 S
925686 0.990746 F
892502 0.640969 H
141972 0.16406 B
138838 0.539229 R
802432 0.033046 G
630740 0.856815 I
966849 0.58776 I
127191 0.610541 C
286309 0.102027 P
35889 0.38733 R
961535 0.767556 R
379981 0.5718 R
506214 0.452261 R
183672 0.812146 F
425745 0.89795 V
906565 0.544184 G
251901 0.820183 S
455741 0.218523 Y
348723 0.391786 V
462458 0.713948 T
370600 0.744469 B
353457 0.899068 M
654602 0.774916 G
764203 0.407873 M
337335 0.557019 W
613807 0.566152 I
488528 0.138319 B
349575 0.690576 B
575197 0.479363 I
913547 0.647136 Z
325438 0.390238 T
957328 0.773824 N
63322 0.009255 R
963679 0.24532 S
326085 0.418797 P
379919 0.710961 R
494927 0.877514 B
202973 0.044685 V
904897 0.054437 G
276603 0.689312 L
623534 0.620535 Q
57892 0.501236 E
803551 0.596105 Q
609699 0.440191 G
816155 0.168331 O
195702 0.83386 H
827135 0.175987 G
958391 0.53142 Y
515309 0.788909 R
911692 0.15243 I
316916 0.250569 C
451249 0.717761 J
293812 0.403417 C
713398 0.203034 Q
587424 0.475779 S
560934 0.506364 F
977978 0.490115 I
847614 0.133047 F
986486 0.055019 Y
674085 0.95152 A
509871 0.026872 S
651566 0.439133 D
581476 0.241692 Y
345313 0.505096 J
681710 0.509149 D
791224 0.218355 X
726632 0.143762 D
812418 0.749004 S
626346 0.729123 U
344134 0.094072 F
698368 0.640868 T
683162 0.813548 A
659963 0.46483 J
567052 0.28339 G
401227 0.377903 Q
297870 0.818955 K
867607 0.188345 U
399682 0.820991 B
764970 0.567971 J
11523 0.11249 T
425797 0.063583 J
999952 0.360245 Y
735827 0.901147 J
569901 0.485029 I
627747 0.635741 A
40596 0.994359 D
263839 0.865044 R
473997 0.927095 S
56154 0.993925 B
837420 0.399618 X
656279 0.813343 G
805785 0.468354 Z
861040 0.949584 H
639013 0.466092 S
862475 0.858848 U
447383 0.06837 O
632501 0.568587 M
892460 0.00411 Y
838289 0.70291 E
172458 0.378489 I
859512 0.365207 M
669440 0.564084 R
900384 0.573115 G
449820 0.956978 T
556676 0.195513 E
615335 0.655877 N
880776 0.74622 F
598276 0.918208 X
379041 0.962365 D
500102 0.373472 Z
186 0.98035 Z
773719 0.176711 Y
62246 0.239032 D
60217 0.26254 X
855266 0.779275 Y
936581 0.90831 X
698724 0.547132 X
674944 0.685479 N
255620 0.055708 I
754955 0.454095 D
850813 0.899219 V
113991 0.465171 P
5129 0.196672 P
547659 0.940713 E
746111 0.32187 B
620776 0.382771 B
871585 0.775577 B
383368 0.857892 R
157099 0.121188 Z
431119 0.763833 L
262171 0.05244 V
640535 0.399599 G
904886 0.305278 A
53647 0.845623 L
985768 0.513799 P
106960 0.547218 E
559278 0.977555 Z
385668 0.284157 G
828027 0.047066 D
183653 0.845684 F
498491 0.993939 A
918161 0.126036 P
132933 0.161168 Q
961057 0.293052 C
859039 0.517223 J
800625 0.003304 C
739367 0.949089 M
440019 0.88669 V
549616 0.097504 F
304517 0.200432 G
355749 0.912012 Z
491652 0.25154 B
411280 0.903677 I
48945 0.636552 V
403063 0.08753 K
569787 0.746545 K
538833 0.197119 K
542412 0.640794 U
741870 0.109752 Q
269258 0.493577 E
858487 0.013901 S
445806 0.650096 Q
460171 0.67654 K
547637 0.808725 P
134261 0.969435 A
634152 0.155532 A
650078 0.841602 A
647528 0.085033 Y
194474 0.241338 A
644380 0.789864 L
633927 0.783663 Y
791140 0.078569 Z
156227 0.765855 T
881545 0.153279 Q
539193 0.092386 M
887499 0.107859 P
400418 0.719472 B
588400 0.885128 N
85610 0.35684 X
853860 0.824417 N
986262 0.128498 E
825238 0.603831 K
697031 0.158041 L
551713 0.878931 U
144643 0.807869 H
694215 0.764132 F
612292 0.186706 P
109542 0.806869 R
264720 0.155102 U
843436 0.330614 G
239644 0.676714 G
619976 0.080498 M
177260 0.801437 G
214259 0.855487 V
673182 0.095125 B
715999 0.831625 J
44942 0.08832 R
676374 0.884894 U
915880 0.194621 D
157094 0.165559 N
518781 0.696197 O
248605 0.180652 K
948325 0.158929 U
424082 0.228497 D
399775 0.458299 B
256040 0.112023 I
906942 0.345383 C
867989 0.476513 J
523101 0.679865 Z
163017 0.276906 K
843933 0.168461 D
347257 0.866808 O
19307 0.079934 B
423764 0.072208 M
643461 0.745774 U
598220 0.225958 A
25771 0.09918 G
922355 0.487135 I
70310 0.215952 V
929392 0.205434 S
195643 0.536852 W
93119 0.492558 H
117885 0.922091 Y
106437 0.306467 W
394684 0.080524 K
969081 0.628833 I
290970 0.28249 D
438413 0.170479 G
894336 0.278545 K
769544 0.615211 R
40249 0.961772 Y
874902 0.683684 A
397698 0.063412 I
611833 0.796276 H
953957 0.800483 Y
69327 0.22468 N
76822 0.541145 Q
893940 0.285715 V
91365 0.080634 U
741392 0.566659 F
475254 0.302353 N
995941 0.968616 U
421574 0.34548 T
736349 0.974935 F
102549 0.577211 X
383467 0.451631 R
162656 0.263592 L
175523 0.694995 Y
852741 0.676999 Q
569086 0.54369 N
766665 0.729197 N
791773 0.806448 O
972629 0.914092 O
678110 0.598309 K
304653 0.720885 O
696737 0.952512 E
563545 0.43108 Q
190314 0.622483 M
157554 0.877043 Y
979256 0.99126 Y
87869 0.739455 L
690861 0.809825 I
715540 0.81998 L
835036 0.726927 P
414698 0.153488 D
130230 0.276358 X
447258 0.882967 K
422528 0.441848 V
576336 0.328303 C
687230 0.803122 L
726401 0.696556 Y
131145 0.118336 T
10491 0.265446 V
238776 0.734198 V
451203 0.543448 Q
304659 0.53344 M
726972 0.891719 M
11060 0.916839 U
87078 0.222968 N
401038 0.03455 G
955576 0.029892 U
69619 0.203106 C
688708 0.829417 V
683617 0.000323 H
211894 0.924748 D
81307 0.39216 Q
216392 0.700865 A
119892 0.890007 G
971445 0.741506 Z
339217 0.46879 B
584336 0.161096 X
503275 0.886225 X
786728 0.465395 J
70350 0.145353 X
690096 0.360405 E
381731 0.605578 M
654008 0.351217 T
318786 0.229562 A
31388 0.083944 Z
632751 0.504356 M
477147 0.991556 P
309613 0.891142 Y
442145 0.405073 D
273114 0.712764 N
437389 0.182916 H
480395 0.175111 L
218776 0.484472 I
363189 0.898115 B
739420 0.62935 G
550173 0.101533 E
302190 0.771835 A
406562 0.221848 R
273233 0.486988 I
398682 0.694273 E
991928 0.413554 C
279462 0.291346 E
611249 0.057058 A
678808 0.692881 A
886795 0.710424 A
951982 0.038693 E
916588 0.735333 J
402134 0.032728 L
45697 0.644806 I
679869 0.87604 D
101474 0.334452 Q
354947 0.69352 R
116782 0.351426 T
973385 0.34086 Y
367026 0.453165 G
169398 0.494704 M
209769 0.297591 H
762821 0.29895 U
735289 0.61761 Y
446123 0.901537 A
758760 0.817249 C
125665 0.646429 W
947899 0.348781 N
497860 0.59692 Z
922065 0.644831 O
752976 0.229639 P
955748 0.349137 Y
468283 0.508024 H
198020 0.126824 Z
44513 0.291891 N
390378 0.984395 H
202505 0.034819 Q
690272 0.998402 B
115551 0.61719 U
234735 0.587915 A
876416 0.250559 D
791448 0.123305 E
464735 0.310711 M
346975 0.681261 T
707989 0.980106 L
243125 0.387666 A
27919 0.290566 G
333941 0.521658 I
713488 0.230396 B
711104 0.362599 N
873647 0.341268 X
109221 0.046664 N
95397 0.994692 J
961666 0.385193 I
39124 0.837667 P
849470 0.148071 O
245196 0.260199 T
741181 0.208523 I
539577 0.4716 M
448926 0.190171 I
240799 0.446267 K
265403 0.298195 V
949766 0.113683 E
516933 0.443557 B
897230 0.634721 I
421356 0.752765 Q
6898 0.926731 P
439297 0.988716 K
773063 0.07742 K
470712 0.932752 U
472078 0.387182 P
697753 0.691242 G
556428 0.461003 I
568270 0.569728 B
162797 0.900643 B
308440 0.171544 E
619701 0.417106 Q
954214 0.389128 G
936068 0.557115 T
956574 0.717948 X
234930 0.966529 B
941409 0.984533 G
109236 0.404357 U
959103 0.740835 Y
505675 0.655767 O
314657 0.932754 U
770761 0.878944 V
995924 0.658936 A
665203 0.405297 N
691705 0.380147 V
156761 0.168874 Q
392744 0.414587 L
473938 0.32796 S
396406 0.557033 Q
662352 0.430101 U
805099 0.429059 E
537645 0.253179 N
40900 0.28193 X
821704 0.90927 O
489702 0.536725 P
840147 0.978006 J
627426 0.247204 K
521787 0.158495 D
75572 0.710073 O
162727 0.483924 U
241611 0.571515 U
4388 0.971727 N
795284 0.118815 E
440722 0.963541 C
545671 0.743426 I
952791 0.070984 Y
578938 0.443063 M
882231 0.045233 B
711791 0.951454 U
614656 0.108643 Z
457589 0.996773 N
957439 0.919544 E
602905 0.289603 Q
8594 0.118295 V
219474 0.974212 B
18358 0.79416 E
246495 0.031171 Y
214093 0.705483 T
519553 0.07375 S
456430 0.767459 S
118053 0.329218 O
752371 0.266012 T
969463 0.332503 V
562244 0.317398 F
281016 0.487061 Y
165788 0.288518 U
435560 0.728389 G
942426 0.982418 G
854492 0.041644 I
620169 0.431475 X
840108 0.900228 R
334821 0.847565 Z
524856 0.623305 Z
570409 0.52703 W
70304 0.287673 E
524674 0.958296 W
373716 0.922192 I
641571 0.704266 L
276107 0.31172 T
382019 0.569124 M
894986 0.506117 S
977685 0.993995 T
695195 0.883502 L
416286 0.588096 P
214878 0.820127 D
976482 0.098923 L
252354 0.093295 Y
789985 0.89743 F
571594 0.332343 R
83190 0.518496 X
75714 0.633218 Z
443007 0.77728 X
739608 0.217766 T
421312 0.878974 U
188980 0.637711 D
724343 0.428331 I
715056 0.122301 K
326005 0.953879 N
155289 0.130911 X
178230 0.892457 L
130676 0.820807 Z
433826 0.737559 H
518487 0.112456 R
916068 0.887015 V
272903 0.493782 R
595394 0.656598 Z
898257 0.351821 F
495885 0.054809 H
250157 0.114973 E
842519 0.667513 H
257557 0.45109 Y
134601 0.255324 C
48219 0.962106 U
252497 0.52298 A
745579 0.294051 Z
477233 0.755991 Q
745085 0.023473 K
499008 0.267159 J
785568 0.742356 W
467127 0.12236 O
193839 0.484774 A
323895 0.356021 S
242066 0.243045 Q
764434 0.254586 H
580653 0.999495 N
534659 0.197935 B
246828 0.154345 M
858626 0.794356 U
153417 0.316999 E
617643 0.128179 S
568722 0.867577 E
354550 0.7282 N
185798 0.551368 G
982958 0.739334 S
426922 0.119904 U
543220 0.242052 I
300118 0.885371 F
533195 0.748139 H
900787 0.915954 M
384882 0.790355 I
974939 0.967926 M
888724 0.821221 H
506891 0.970984 K
418759 0.547315 M
153784 0.440026 I
102210 0.152829 X
182523 0.700031 A
571095 0.006928 N
605961 0.047373 G
948314 0.030848 F
451636 0.065451 H
296795 0.018218 L
336855 0.904064 A
716232 0.130346 Z
419558 0.137089 Q
152227 0.064879 A
79019 0.924705 G
848604 0.470101 L
934673 0.575334 S
669966 0.091992 O
71893 0.730177 W
122929 0.68263 Z
956193 0.433954 L
975636 0.048239 R
763302 0.235554 M
426825 0.756113 B
607147 0.623489 I
461777 0.949463 Z
522050 0.342441 T
269893 0.620524 K
690745 0.281907 H
788294 0.593129 D
470627 0.764574 K
259894 0.797063 F
659602 0.705887 U
367041 0.157826 L
491958 0.210666 X
374197 0.763118 D
848490 0.557375 D
699456 0.239656 T
952255 0.836087 D
761162 0.378307 L
877439 0.633726 K
445427 0.335241 Y
268581 0.441355 J
572552 0.940167 L
635946 0.906664 Q
771462 0.427663 D
998554 0.24633 R
178831 0.985225 H
631298 0.528301 C
4179 0.544931 I
489877 0.714604 G
435903 0.209707 E
64215 0.925026 S
93248 0.392329 S
906659 0.544978 V
291741 0.281909 I
526956 0.93885 B
951124 0.052081 K
204790 0.763538 X
781872 0.415994 T
475770 0.691212 N
921326 0.137789 O
416319 0.509508 D
361141 0.580495 M
469334 0.60951 V
411800 0.068207 B
973256 0.584559 Q
674973 0.280271 X
855729 0.68489 U
271451 0.722194 G
324877 0.433063 X
694865 0.723175 I
129764 0.517768 T
855837 0.345927 C
133591 0.247788 K
641249 0.755717 J
960616 0.718956 E
361705 0.438719 K
564509 0.876703 K
310117 0.558404 C
399056 0.497855 Y
484359 0.912398 A
357072 0.205549 D
550576 0.416008 X
782635 0.500497 D
543417 0.532249 N
109620 0.951248 O
609130 0.297912 G
560788 0.112218 L
821942 0.197742 N
13623 0.362067 A
413505 0.486806 D
828687 0.319295 G
953444 0.924006 Q
806000 0.228325 U
594537 0.73878 W
687304 0.208138 R
253417 0.588831 F
331681 0.028076 G
623375 0.543642 O
907136 0.22387 K
781030 0.888168 J
243227 0.792159 E
42720 0.31816 T
347380 0.385504 U
179139 0.532721 M
144132 0.380136 C
54831 0.139172 R
764293 0.653733 R
44679 0.501739 U
494647 0.85387 S
735156 0.638447 U
485371 0.012441 I
141593 0.545697 E
309685 0.901901 V
956766 0.520864 S
627315 0.988331 L
152804 0.931573 A
67211 0.088142 E
244716 0.736296 S
594461 0.93569 H
992614 0.533191 D
800728 0.53555 D
322502 0.205665 W
56824 0.761354 Q
160755 0.952072 S
134959 0.865577 T
855871 0.287489 A
143300 0.50754 A
669246 0.249547 E
953643 0.538368 G
132877 0.366115 I
35498 0.035871 G
190139 0.072259 O
342252 0.970662 O
180871 0.76671 B
858623 0.362732 F
253039 0.387204 U
891900 0.862344 Q
684929 0.091943 I
724014 0.796565 I
839854 0.25947 S
33987 0.000298 N
686481 0.207001 L
744365 0.089381 G
