1111
116239 0.013237 T
457489 0.774592 T
875502 0.11566 D
667526 0.778077 N
378464 0.662459 X
332225 0.971263 F
604027 0.606158 M
412465 0.242074 Y
815492 0.783226 G
956894 0.599181 H
316118 0.785192 I
690169 0.564765 R
237391 0.006332 Y
851634 0.045055 B
574130 0.396479 S
623332 0.627071 P
222257 0.88699 Z
635885 0.602626 P
672727 0.906781 V
129109 0.72232 E
553007 0.539719 G
754188 0.97655 K
934683 0.455167 T
656332 0.271383 R
447818 0.458526 M
391470 0.063906 G
290944 0.195249 W
274715 0.10679 K
605445 0.038075 E
290832 0.355953 P
498955 0.994566 K
738123 0.332663 H
787964 0.473132 U
952498 0.281885 V
103412 0.23678 Q
88893 0.951559 O
394636 0.165143 X
910615 0.743573 B
871144 0.461747 T
643064 0.837108 L
600338 0.308461 H
260077 0.838581 E
919679 0.046198 H
999945 0.594579 E
550831 0.059335 F
404501 0.713037 T
798328 0.889268 A
329694 0.655058 E
132837 0.322085 I
757272 0.312768 X
23200 0.368237 G
962543 0.88681 P
609369 0.722485 C
174633 0.26973 T
511215 0.626086 L
277273 0.68286 A
369501 0.043804 D
37307 0.911028 G
249596 0.261589 U
612182 0.766302 V
738716 0.90027 J
835754 0.092544 U
402904 0.609354 A
994095 0.865517 G
573002 0.757015 Q
657249 0.223881 I
45375 0.186548 C
778890 0.686824 T
245652 0.149635 O
917521 0.838472 F
607056 0.934827 H
601856 0.445263 V
900943 0.400108 X
488968 0.986412 R
678271 0.87715 O
417421 0.206322 B
966910 0.351426 X
580716 0.211548 R
982030 0.632594 L
17513 0.756801 F
664 0.065658 Z
815525 0.503305 Q
104391 0.706938 B
49559 0.652334 E
595756 0.457371 C
418000 0.337453 P
645287 0.855546 J
95866 0.174222 V
825658 0.297448 N
183227 0.291952 Z
291756 0.324398 N
432589 0.201203 E
541573 0.224736 K
525576 0.567399 C
597609 0.644615 O
148044 0.725945 C
907027 0.053464 G
78929 0.443911 W
469566 0.904015 X
913049 0.427911 O
104549 0.959499 T
33939 0.498268 S
943825 0.665262 P
945765 0.706507 B
33613 0.349581 Z
542937 0.70965 F
243600 0.86991 Z
435643 0.348341 D
210705 0.746641 O
743120 0.224439 N
20853 0.474234 S
144299 0.086759 A
430074 0.491888 M
727347 0.729488 X
863190 0.030488 C
364624 0.168863 I
162656 0.838357 G
325339 0.912706 R
172654 0.919212 C
173871 0.2698 V
599233 0.757613 U
721778 0.204072 T
159973 0.393364 C
377971 0.179337 Q
268152 0.204731 R
464125 0.472545 M
9643 0.83899 J
162948 0.935848 J
933978 0.609663 C
254143 0.561856 T
30095 0.42884 O
265304 0.320387 Y
265298 0.327925 L
426170 0.677076 A
12058 0.935113 C
936878 0.398944 I
637317 0.144142 U
85628 0.529915 Y
642799 0.935311 V
327953 0.150125 T
663652 0.291955 D
157327 0.925181 K
481156 0.635664 O
393292 0.59314 Y
894006 0.935514 Q
865937 0.478378 R
612700 0.077578 K
348726 0.704696 U
265509 0.906119 I
558312 0.648714 Y
871851 0.482394 X
647649 0.615285 J
570597 0.348677 S
272663 0.363599 W
825614 0.295897 D
878648 0.694354 G
585755 0.340614 X
361059 0.484225 M
265206 0.699691 V
697517 0.751462 V
468630 0.332251 Z
188545 0.586089 C
645964 0.670677 F
118575 0.124682 F
783157 0.473335 V
985270 0.38866 C
987035 0.520088 T
962810 0.187338 L
195436 0.400519 A
718846 0.555513 H
689777 0.720173 M
186201 0.949241 S
208715 0.014685 G
882180 0.49872 W
689456 0.356908 B
662511 0.699669 N
623883 0.745207 G
119207 0.918993 V
474813 0.132409 G
141445 0.879811 L
40287 0.830498 H
347078 0.960188 K
336022 0.564923 J
548996 0.140129 F
160633 0.207606 D
454128 0.366881 K
182930 0.030388 X
307025 0.611921 J
746087 0.670635 W
890674 0.963914 M
760409 0.909299 Z
815878 0.538283 B
746574 0.020817 B
687465 0.280322 Y
988310 0.060733 A
711738 0.821076 F
33588 0.174289 R
577748 0.549094 R
313343 0.858617 T
924936 0.589151 Q
373584 0.308603 F
508750 0.206898 L
382379 0.779686 E
430761 0.746638 I
812826 0.212372 Y
675212 0.300929 D
41543 0.685116 Z
319556 0.862667 F
405537 0.646484 I
217763 0.754328 R
4062 0.886122 P
655544 0.711748 K
934735 0.988006 J
123018 0.748259 L
793790 0.089714 D
564515 0.333153 U
780545 0.441331 X
87835 0.076983 K
156608 0.62686 C
978271 0.524885 V
396832 0.859954 I
373767 0.778919 A
963112 0.537275 I
45227 0.661825 C
231566 0.852727 Y
745864 0.227056 K
153979 0.346049 C
597610 0.461538 Y
145274 0.238459 J
254905 0.411744 G
80726 0.649948 Y
408336 0.414718 F
675468 0.468042 I
737293 0.807834 X
424960 0.668787 J
380158 0.205555 F
316915 0.918327 S
396030 0.082265 I
716310 0.744436 F
99102 0.705183 R
132005 0.564019 D
814575 0.261266 I
174507 0.492881 V
537015 0.619453 T
739255 0.133417 E
523577 0.825957 V
600790 0.314231 S
458086 0.375052 S
508521 0.054961 I
895972 0.259984 W
757268 0.395346 N
8878 0.832191 J
387962 0.067811 J
885631 0.929144 D
651413 0.865969 V
274194 0.436759 G
886966 0.079188 S
111394 0.480731 X
707744 0.933415 Q
960743 0.166045 V
907484 0.851008 S
478375 0.459367 U
157960 0.665046 K
331286 0.331592 B
984114 0.771413 B
240756 0.11793 Y
841464 0.624825 U
358931 0.174042 N
564284 0.815645 J
311387 0.033177 N
646681 0.397755 S
507473 0.147747 C
64718 0.960967 P
200073 0.514191 Y
44467 0.642144 G
206163 0.347075 K
205687 0.355027 M
995254 0.458971 I
757697 0.069848 R
811383 0.510684 K
26822 0.380223 M
496483 0.912806 R
560617 0.773457 B
777039 0.388317 I
874719 0.528183 Z
576176 0.09011 N
14444 0.327383 T
303509 0.659706 A
218521 0.062047 A
137785 0.065881 K
184271 0.944727 U
818231 0.881238 W
617623 0.829753 D
638017 0.034522 X
601134 0.426256 E
92484 0.133166 O
746613 0.306011 I
467420 0.541683 O
343225 0.176182 A
270906 0.636016 R
23866 0.082731 N
257204 0.455849 Z
37983 0.191306 U
888325 0.986393 F
136728 0.898124 C
656506 0.460852 J
925778 0.136684 H
999936 0.900273 S
480447 0.235476 W
232085 0.286515 R
620770 0.20494 Z
658304 0.69963 G
651684 0.139264 J
297872 0.956099 C
520122 0.474447 I
837902 0.852473 F
562693 0.563167 X
430586 0.478652 O
44176 0.378753 G
13584 0.24664 U
3426 0.993943 C
125873 0.064214 G
555307 0.561351 A
841532 0.797945 L
247050 0.93104 F
744927 0.900971 M
880330 0.915907 K
456784 0.92263 F
296273 0.403222 A
128810 0.085647 D
873863 0.027297 J
62158 0.490039 J
117345 0.758103 R
957727 0.56933 P
763765 0.48345 F
522164 0.87222 L
635952 0.057755 L
541824 0.667377 R
330226 0.583398 M
418430 0.93558 O
784205 0.752941 L
16910 0.956246 Y
89450 0.54543 I
10513 0.205065 M
273399 0.34824 R
638688 0.223762 U
402206 0.590884 S
628183 0.145766 Z
612134 0.555076 X
109710 0.46858 O
944074 0.530859 B
136106 0.209424 B
77475 0.438725 N
852712 0.177623 H
494250 0.884505 P
127988 0.25753 E
313689 0.539439 I
560803 0.862064 J
270924 0.915019 O
212920 0.07227 X
603538 0.070152 F
786443 0.755723 H
241058 0.387025 O
460097 0.325594 A
676348 0.987328 M
637584 0.678847 W
105151 0.220377 M
106440 0.614639 C
728467 0.037928 Q
30161 0.738354 N
294996 0.531932 P
605460 0.822793 Y
380372 0.14088 K
918427 0.290241 G
24584 0.244952 C
677953 0.072149 S
652360 0.112058 F
595942 0.070688 P
964799 0.365408 Y
908796 0.351532 O
443399 0.340926 B
979270 0.762276 D
565213 0.555392 V
137589 0.359271 P
199829 0.903157 P
383358 0.99422 N
851180 0.418087 M
698771 0.858226 T
506249 0.964257 N
841729 0.833641 Y
557310 0.487523 S
729862 0.829139 H
433732 0.995505 V
570240 0.5206 T
556183 0.696527 S
492197 0.13115 P
572811 0.184118 P
149130 0.227928 M
141474 0.511244 X
212641 0.194223 N
81291 0.59088 A
545629 0.220184 E
396761 0.449444 Y
342328 0.629945 F
204758 0.630652 L
196461 0.929849 U
208167 0.04857 E
312779 0.8182 I
960699 0.683941 M
425977 0.84852 J
943155 0.348331 Z
840422 0.590997 D
338332 0.112425 B
170451 0.382812 B
737567 0.026259 F
410276 0.217861 F
448643 0.614095 Q
203670 0.37085 M
289098 0.71785 G
296369 0.61842 Z
514712 0.179124 Q
232558 0.543943 P
472573 0.047559 K
205776 0.741378 M
101745 0.563159 E
346675 0.869669 W
860368 0.324102 Z
266704 0.264268 J
333710 0.673173 E
789719 0.902858 X
225442 0.151661 U
916088 0.214128 M
585051 0.618767 F
218817 0.293242 J
6008 0.957371 O
4336 0.38607 T
16340 0.261374 Q
376528 0.378166 O
691105 0.248057 D
84858 0.978754 R
565466 0.120068 C
609727 0.072089 C
204371 0.995364 Z
23929 0.649223 I
136737 0.191999 U
608289 0.444224 T
405934 0.952749 X
788738 0.644376 L
332765 0.266289 D
910996 0.38606 W
837574 0.702247 T
136878 0.489241 M
604969 0.449301 O
354367 0.091525 C
337756 0.570738 X
742144 0.014107 P
298582 0.707631 O
751103 0.249107 Y
605573 0.671272 D
117506 0.904687 L
73548 0.466775 H
710791 0.838283 K
721168 0.027923 R
707260 0.751055 O
774974 0.644291 F
172660 0.789877 Z
896449 0.907171 K
965800 0.706528 S
548437 0.047613 U
232447 0.988384 P
213217 0.970213 L
449464 0.181662 T
610131 0.530301 H
735354 0.507347 Y
458452 0.022084 J
945113 0.506819 E
345105 0.585365 F
61532 0.344587 Z
399290 0.413274 I
859551 0.160897 K
402908 0.625279 V
61824 0.844808 C
708358 0.54039 W
411843 0.84916 Z
562610 0.423869 C
296032 0.886355 V
811339 0.568756 X
631029 0.295393 Y
790669 0.041725 V
956836 0.968335 H
539848 0.117542 E
606341 0.392292 M
576032 0.441979 L
104572 0.492576 C
689370 0.84305 Z
99660 0.873846 N
574033 0.573962 C
628686 0.290555 T
893206 0.380946 E
156990 0.732147 J
704620 0.466208 K
52465 0.369243 I
337383 0.520085 Q
800220 0.806216 T
229898 0.474709 S
272272 0.534824 N
910135 0.531409 W
168511 0.401528 L
949754 0.541766 F
278329 0.562908 D
713273 0.569854 N
797326 0.346217 N
482152 0.848576 Z
705891 0.973826 Z
320973 0.787781 F
517831 0.096344 Z
270143 0.280872 U
640073 0.050713 H
875530 0.180778 O
827191 0.103393 B
398840 0.083354 T
573509 0.12569 L
635119 0.562364 Z
98526 0.827691 R
718708 0.633109 L
645622 0.648351 E
377566 0.564137 T
449788 0.656129 K
294432 0.295846 W
32782 0.500161 F
309185 0.009453 N
91845 0.338247 X
862856 0.199553 W
110270 0.651748 Z
224272 0.601193 R
191157 0.595957 I
932891 0.901251 R
584661 0.39564 X
529924 0.246491 U
379215 0.34189 Y
328376 0.443789 Q
610857 0.337053 M
784721 0.728712 N
210444 0.675612 L
620181 0.926428 F
207668 0.165271 L
732271 0.084778 Y
481865 0.129793 A
734353 0.694813 R
742515 0.958983 B
533402 0.949228 Q
548544 0.57091 U
575851 0.515937 M
319278 0.673495 C
64316 0.600862 Z
409568 0.405128 S
953027 0.679957 H
137671 0.767699 X
435674 0.06215 J
246903 0.789016 V
725926 0.697733 C
804976 0.791966 C
324250 0.962729 E
131479 0.533641 N
940225 0.068036 I
49334 0.513479 G
659129 0.668442 R
209769 0.088915 W
958883 0.093709 Z
841715 0.463218 J
369287 0.13313 Q
906258 0.668396 S
713495 0.195846 H
283122 0.434595 M
336493 0.421509 W
333953 0.742778 E
664310 0.667816 T
847105 0.002775 S
734455 0.902802 L
364113 0.93756 F
422325 0.245367 O
324650 0.106875 L
297108 0.669762 L
137007 0.636711 U
220790 0.217071 Z
665950 0.876775 U
674076 0.51658 E
698185 0.294191 R
96365 0.57748 E
148317 0.351382 Z
791773 0.618127 F
878526 0.44065 R
419192 0.34264 E
486081 0.014645 O
58915 0.716875 A
28301 0.995692 C
736034 0.711109 T
556442 0.470569 L
697248 0.439975 P
641149 0.8271 Z
721993 0.473334 T
419345 0.157752 Y
48335 0.364146 G
58791 0.501404 L
416289 0.280125 L
809738 0.797229 I
852823 0.876826 H
55837 0.988764 M
598072 0.663011 Q
765065 0.90592 T
366139 0.079078 U
930915 0.240695 O
514299 0.4509 M
401828 0.196754 Q
927582 0.582233 C
445078 0.105083 J
416204 0.269367 M
902396 0.035792 O
32029 0.586293 G
287432 0.72661 T
434809 0.849725 C
507503 0.99074 G
873890 0.853959 A
612815 0.584529 J
265042 0.499354 U
537184 0.732006 D
546982 0.746289 I
823052 0.641032 W
638591 0.230156 V
401022 0.995581 I
821383 0.179376 I
930906 0.936247 T
694169 0.725927 V
885204 0.025693 J
109656 0.037784 L
664559 0.297634 G
153098 0.038748 N
648513 0.306109 O
686843 0.290636 O
72796 0.891894 H
819317 0.920717 D
67022 0.604521 S
319520 0.286585 J
680349 0.301342 H
297684 0.984986 A
885317 0.367255 B
280001 0.320438 V
260470 0.962343 A
795142 0.737566 S
566456 0.936204 J
651372 0.256034 C
793849 0.413539 P
990144 0.748353 N
220841 0.453779 N
231334 0.035369 R
103389 0.180835 U
657006 0.772835 K
98960 0.632786 P
970843 0.632684 U
366869 0.969952 A
638333 0.587872 S
132604 0.386107 L
404389 0.393962 O
560998 0.614527 Z
88558 0.338621 A
219153 0.385566 M
963359 0.430346 D
388310 0.111989 F
342345 0.297242 K
284347 0.233084 K
399494 0.196036 D
684678 0.456856 S
919044 0.052349 X
633393 0.365001 H
551855 0.763708 E
101510 0.104927 P
472999 0.270075 R
770151 0.387329 P
411569 0.245642 U
716796 0.593027 S
991561 0.135248 V
911844 0.435426 Q
302541 0.53433 D
275814 0.780696 Z
29695 0.207755 V
80959 0.576176 W
185999 0.491912 D
529911 0.291875 N
214218 0.511675 S
411960 0.677749 Q
395963 0.48994 X
276386 0.930338 C
637646 0.130825 O
411558 0.268525 R
868419 0.940961 Q
319622 0.360864 K
730593 0.074592 H
667288 0.93534 D
367487 0.746124 A
986143 0.405446 O
306986 0.905813 R
773950 0.246068 J
735437 0.645368 F
504081 0.927847 P
517981 0.521254 J
415960 0.797649 P
829405 0.992792 B
672584 0.259302 Z
784831 0.906278 E
263827 0.810884 J
234797 0.643725 J
688242 0.23021 C
439096 0.688177 E
972979 0.895171 J
481274 0.879229 J
893239 0.765785 Z
455637 0.160183 P
254273 0.52019 Z
87940 0.737569 V
259662 0.06905 A
764182 0.115962 V
241243 0.841395 E
122081 0.051377 V
815417 0.587737 C
993003 0.413493 C
954133 0.118518 C
769280 0.860207 L
664277 0.867082 U
757514 0.349405 F
280645 0.339966 T
603041 0.037934 P
636624 0.912957 Y
955435 0.825309 G
701965 0.654621 Q
627655 0.408766 H
665156 0.123239 T
745568 0.747403 A
21359 0.482419 B
142774 0.334175 Z
644969 0.744317 T
26206 0.167496 A
825747 0.264255 F
633789 0.61889 P
221845 0.998469 G
82667 0.004666 E
438889 0.231234 D
547027 0.077031 K
148045 0.128118 A
727510 0.080739 Z
829214 0.912218 D
228727 0.952357 F
101080 0.240099 A
713289 0.917119 H
724431 0.202479 B
219851 0.996414 L
449561 0.829322 L
816937 0.886969 J
909135 0.029585 G
506025 0.584257 B
178152 0.837764 R
893046 0.45965 K
817399 0.483183 D
160860 0.975961 M
516388 0.244185 P
998828 0.554022 U
959877 0.852483 J
321254 0.821163 F
324846 0.23253 I
201808 0.132998 B
736257 0.112059 X
601064 0.78145 F
546318 0.858623 A
858661 0.647106 A
876478 0.055669 A
486456 0.007689 V
754342 0.302241 X
72835 0.240506 W
143357 0.780952 S
932953 0.715328 P
994409 0.588608 P
759861 0.074811 U
839145 0.857468 M
734683 0.973903 A
463862 0.141749 P
997636 0.819267 K
150819 0.482239 E
630219 0.019104 D
352794 0.519829 P
100278 0.748301 R
832653 0.367411 L
224709 0.514229 L
191457 0.790679 F
177076 0.353547 P
902456 0.245899 J
244127 0.246879 M
90266 0.497219 R
328308 0.354923 D
647396 0.4945 R
330969 0.958307 R
367614 0.732348 Q
76520 0.109654 U
143896 0.426792 S
721210 0.757906 I
4670 0.619755 N
980968 0.745807 E
243208 0.434011 O
209947 0.155201 I
314929 0.969574 C
77436 0.741542 T
609187 0.098303 E
744396 0.088358 N
213563 0.492796 R
37672 0.010558 D
595120 0.903983 J
533023 0.308648 X
313423 0.027735 O
975459 0.429395 X
993934 0.940566 O
211728 0.207908 I
865356 0.998449 X
705729 0.14472 Z
334881 0.825099 Z
285164 0.187207 U
274381 0.568318 U
29464 0.335532 S
422956 0.253098 S
275050 0.440064 E
127077 0.701779 E
541132 0.627883 F
192951 0.606372 J
982399 0.0161 P
472080 0.483809 O
609448 0.031726 Q
471728 0.342538 X
481508 0.51165 U
473724 0.451516 G
706010 0.871479 F
651844 0.689013 Z
202337 0.907715 I
238245 0.444535 L
646321 0.52542 G
327847 0.307845 B
625352 0.4462 C
117403 0.064239 N
585156 0.561851 N
913598 0.048055 P
736026 0.600534 W
649227 0.610909 Q
435819 0.050881 I
100735 0.066489 P
221197 0.680832 A
568097 0.08296 I
788103 0.196206 F
560412 0.512898 D
35749 0.813474 R
866130 0.233401 A
404240 0.436173 V
587844 0.569255 B
20388 0.326098 H
711198 0.533073 V
651876 0.72635 X
706743 0.770234 K
348466 0.732899 C
58052 0.582833 W
616269 0.062694 A
924619 0.097249 I
147955 0.155556 U
357822 0.255643 X
927396 0.471265 U
460005 0.889905 I
558598 0.623539 Z
892382 0.279914 D
525061 0.506844 D
237752 0.455674 Z
826277 0.33798 D
886762 0.764141 C
737761 0.234341 H
687578 0.29776 L
573268 0.262531 I
314537 0.326267 U
722912 0.614072 X
865085 0.653074 R
223515 0.802434 R
174362 0.391938 C
774649 0.231306 L
697264 0.80785 V
384587 0.734845 U
800717 0.402321 Y
998953 0.16062 D
984471 0.115447 L
994599 0.402991 C
359351 0.154802 G
85651 0.94016 N
650083 0.780472 R
482374 0.01443 W
558812 0.960337 D
560849 0.346756 Z
657786 0.837491 O
57838 0.046581 O
826528 0.240919 R
600768 0.425759 G
958966 0.140271 X
283109 0.364547 D
4812 0.090298 M
204369 0.42594 H
806204 0.103338 O
385335 0.985314 I
642516 0.454408 W
171155 0.60807 R
625192 0.922403 T
790934 0.651046 F
222997 0.630389 D
698791 0.836867 H
851309 0.78225 P
466529 0.359822 A
273691 0.35625 Z
854144 0.001473 S
156442 0.270923 W
165123 0.944152 H
206694 0.487065 I
575605 0.979597 M
779258 0.110395 Q
839465 0.879343 O
200495 0.750604 K
698570 0.32294 J
303301 0.256774 U
288200 0.136167 U
222943 0.294451 D
323064 0.788633 C
215119 0.136785 B
480385 0.055103 K
219002 0.118186 H
663650 0.514017 T
19583 0.443951 F
363856 0.678286 J
41318 0.757922 E
665288 0.050567 R
163831 0.568823 L
22977 0.485523 A
128327 0.681738 G
769806 0.003006 C
566964 0.426437 L
768383 0.763766 O
64466 0.270727 L
42226 0.695853 P
742665 0.925111 S
721542 0.880432 Z
432524 0.755912 D
318167 0.692867 V
598084 0.111126 A
130026 0.102439 C
677422 0.036909 X
809897 0.507849 V
607280 0.259991 Q
467399 0.830169 M
857530 0.73981 S
84490 0.778758 Y
910815 0.980327 C
98728 0.235668 I
448778 0.375949 Z
16000 0.428668 B
825971 0.638952 W
553720 0.08614 X
579610 0.542081 X
898315 0.961513 J
247205 0.347121 V
353233 0.69676 W
185629 0.286553 I
526123 0.036195 Y
963481 0.025404 F
721906 0.186049 Y
243112 0.539335 M
341926 0.874943 B
254217 0.863009 K
578365 0.994122 G
184452 0.240658 R
456464 0.201995 F
929672 0.60825 H
214344 0.816687 O
299928 0.409769 S
772977 0.732791 S
774225 0.317657 J
479076 0.431756 A
958553 0.296173 V
90963 0.039187 G
197423 0.127953 D
557419 0.508167 I
819503 0.490372 E
281835 0.509473 Z
989850 0.409459 Y
574993 0.01997 J
480775 0.083087 Z
405546 0.881218 K
21726 0.138214 X
133193 0.859797 Y
924488 0.517695 V
879749 0.600044 L
612483 0.068677 M
